time_local,id,event,fight_date,location,bout,weight_class,time_format,state,winner,method,det,round,last_round,time,fighter_r,bdy_val_r,bdy_tot_r,ctrl_r,hd_val_r,hd_tot_r,kd_r,lgs_val_r,lgs_tot_r,sigstr_val_r,sigstr_tot_r,subatt_r,td_val_r,td_tot_r,totstr_val_r,totstr_tot_r,ht_r,rch_r,sigstrkacc_r,sigstrklpm_r,stnce_r,subavg_r,tdacc_r,tdavg_r,wt_r,dob_r,fighter_b,bdy_val_b,bdy_tot_b,ctrl_b,hd_val_b,hd_tot_b,kd_b,lgs_val_b,lgs_tot_b,sigstr_val_b,sigstr_tot_b,subatt_b,td_val_b,td_tot_b,totstr_val_b,totstr_tot_b,ht_b,rch_b,sigstrkacc_b,sigstrklpm_b,stnce_b,subavg_b,tdacc_b,tdavg_b,wt_b,dob_b
06:25:54,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),in,R,U Dec,End R2,2.0,5,5:00,islam_makhachev,8,10,3:01,19,42,0,1,1,28,53,0,2,3,46,71,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,4,10,0:53,9,39,0,6,7,19,56,0,0,0,33,71,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
06:26:12,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),in,R,U Dec,End R2,2.0,5,5:00,islam_makhachev,8,10,3:01,19,42,0,1,1,28,53,0,2,3,46,71,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,4,10,0:53,9,39,0,6,7,19,56,0,0,0,33,71,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
06:26:30,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),in,R,U Dec,End R2,2.0,5,5:00,islam_makhachev,8,10,3:01,19,42,0,1,1,28,53,0,2,3,46,71,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,0,0,0:00,0,0,0,0,0,0,0,0,0,0,0,0,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
06:26:49,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),in,R,U Dec,End R2,2.0,5,5:00,islam_makhachev,8,10,3:01,19,42,0,1,1,28,53,0,2,3,46,71,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,0,0,0:00,0,0,0,0,0,0,0,0,0,0,0,0,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
06:27:08,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),in,R,U Dec,"R3, 4:42",3.0,5,5:00,islam_makhachev,8,10,3:01,19,42,0,1,1,28,53,0,2,3,46,71,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,4,10,0:53,9,39,0,6,7,19,56,0,0,0,33,71,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
06:27:27,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),in,R,U Dec,End R2,2.0,5,5:00,islam_makhachev,8,10,3:01,19,42,0,1,1,28,53,0,2,3,46,71,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,0,0,0:00,0,0,0,0,0,0,0,0,0,0,0,0,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
06:27:46,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),in,R,U Dec,"R3, 4:42",3.0,5,5:00,islam_makhachev,8,10,3:01,19,42,0,1,1,28,53,0,2,3,46,71,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,4,10,0:53,9,39,0,6,7,19,56,0,0,0,33,71,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
06:28:05,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),in,R,U Dec,End R2,2.0,5,5:00,islam_makhachev,8,10,3:01,19,42,0,1,1,28,53,0,2,3,46,71,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,0,0,0:00,0,0,0,0,0,0,0,0,0,0,0,0,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
06:28:25,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),in,R,U Dec,"R3, 4:04",3.0,5,5:00,islam_makhachev,8,10,3:01,20,44,0,1,1,29,55,0,2,3,47,73,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,4,10,0:53,10,40,0,6,7,20,57,0,0,0,34,72,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
06:28:44,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),in,R,U Dec,"R3, 2:48",3.0,5,5:00,islam_makhachev,11,13,3:01,22,49,0,2,2,35,64,0,2,3,53,82,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,6,13,0:53,13,49,0,8,9,27,71,0,0,0,41,86,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
06:29:02,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),in,R,U Dec,"R3, 3:28",3.0,5,5:00,islam_makhachev,10,12,3:01,20,45,0,2,2,32,59,0,2,3,50,77,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,5,11,0:53,12,43,0,6,7,23,61,0,0,0,37,76,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
06:29:20,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),in,R,U Dec,"R3, 3:28",3.0,5,5:00,islam_makhachev,10,12,3:01,20,45,0,2,2,32,59,0,2,3,50,77,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,5,11,0:53,12,43,0,6,7,23,61,0,0,0,37,76,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
06:29:39,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),in,R,U Dec,"R3, 2:17",3.0,5,5:00,islam_makhachev,12,14,3:11,22,50,0,2,2,36,66,0,2,5,55,85,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,6,13,0:53,13,50,0,8,9,27,72,0,0,0,42,88,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
06:29:57,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),in,R,U Dec,"R3, 2:17",3.0,5,5:00,islam_makhachev,12,14,3:11,22,50,0,2,2,36,66,0,2,5,55,85,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,6,13,0:53,13,50,0,8,9,27,72,0,0,0,42,88,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
06:30:16,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),in,R,U Dec,"R3, 1:33",3.0,5,5:00,islam_makhachev,12,14,3:36,22,51,0,2,2,36,67,0,3,6,58,89,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,6,13,1:08,15,53,0,8,9,29,75,0,0,0,48,96,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
06:30:34,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),in,R,U Dec,"R3, 1:33",3.0,5,5:00,islam_makhachev,12,14,3:36,22,51,0,2,2,36,67,0,3,6,58,89,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,6,13,1:08,15,53,0,8,9,29,75,0,0,0,48,96,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
06:30:52,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),in,R,U Dec,"R3, 1:00",3.0,5,5:00,islam_makhachev,12,14,3:36,23,52,0,2,2,37,68,0,3,6,59,90,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,6,13,1:08,15,54,0,8,9,29,76,0,0,0,48,97,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
06:31:11,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),in,R,U Dec,"R3, 1:33",3.0,5,5:00,islam_makhachev,12,14,3:36,22,51,0,2,2,36,67,0,3,6,58,89,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,6,13,1:08,15,53,0,8,9,29,75,0,0,0,48,96,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
06:31:30,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),in,R,U Dec,"R3, 1:00",3.0,5,5:00,islam_makhachev,12,14,3:36,23,52,0,2,2,37,68,0,3,6,59,90,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,6,13,1:08,15,54,0,8,9,29,76,0,0,0,48,97,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
06:31:49,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),in,R,U Dec,"R3, 1:00",3.0,5,5:00,islam_makhachev,12,14,3:36,23,52,0,2,2,37,68,0,3,6,59,90,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,6,13,1:08,15,54,0,8,9,29,76,0,0,0,48,97,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
06:32:08,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),in,R,U Dec,End R3,3.0,5,5:00,islam_makhachev,12,15,3:36,28,59,0,2,2,42,76,0,3,6,65,99,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,8,16,1:22,15,62,0,10,11,33,89,0,0,2,52,110,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
06:32:26,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),in,R,U Dec,End R3,3.0,5,5:00,islam_makhachev,12,15,3:36,28,59,0,2,2,42,76,0,3,6,65,99,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,8,16,1:22,15,62,0,10,11,33,89,0,0,2,52,110,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
06:32:45,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),in,R,U Dec,End R3,3.0,5,5:00,islam_makhachev,12,15,3:36,28,59,0,2,2,42,76,0,3,6,65,99,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,8,16,1:22,15,62,0,10,11,33,89,0,0,2,52,110,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
06:33:03,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),in,R,U Dec,End R3,3.0,5,5:00,islam_makhachev,12,15,3:36,28,59,0,2,2,42,76,0,3,6,65,99,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,8,16,1:22,15,62,0,10,11,33,89,0,0,2,52,110,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
06:33:22,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),in,R,U Dec,End R3,3.0,5,5:00,islam_makhachev,12,15,3:36,28,59,0,2,2,42,76,0,3,6,65,99,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,8,16,1:22,15,62,0,10,11,33,89,0,0,2,52,110,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
06:33:42,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),in,R,U Dec,"R4, 4:25",4.0,5,5:00,islam_makhachev,12,15,3:36,28,59,0,2,2,42,76,0,3,6,65,99,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,8,16,1:22,15,62,0,11,12,34,90,0,0,2,53,111,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
06:34:01,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),in,R,U Dec,"R4, 3:56",4.0,5,5:00,islam_makhachev,12,15,3:36,30,64,0,2,2,44,81,0,3,6,67,104,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,8,17,1:22,17,66,0,11,13,36,96,0,0,2,55,117,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
06:34:20,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),in,R,U Dec,"R4, 3:16",4.0,5,5:00,islam_makhachev,12,15,3:43,32,68,0,2,2,46,85,0,4,7,69,108,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,8,17,1:22,17,71,0,11,13,36,101,0,0,2,55,122,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
06:34:39,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),in,R,U Dec,"R4, 3:16",4.0,5,5:00,islam_makhachev,12,15,3:43,32,68,0,2,2,46,85,0,4,7,69,108,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,8,17,1:22,17,71,0,11,13,36,101,0,0,2,55,122,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
06:34:57,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),in,R,U Dec,"R4, 3:16",4.0,5,5:00,islam_makhachev,12,15,3:43,32,68,0,2,2,46,85,0,4,7,69,108,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,8,17,1:22,17,71,0,11,13,36,101,0,0,2,55,122,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
06:35:16,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),in,R,U Dec,"R4, 2:42",4.0,5,5:00,islam_makhachev,12,15,4:01,32,68,0,2,2,46,85,0,4,7,69,108,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,8,17,1:22,17,71,0,11,13,36,101,0,0,2,55,122,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
06:35:35,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),in,R,U Dec,"R4, 2:42",4.0,5,5:00,islam_makhachev,12,15,4:01,32,68,0,2,2,46,85,0,4,7,69,108,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,8,17,1:22,17,71,0,11,13,36,101,0,0,2,55,122,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
06:35:54,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),in,R,U Dec,"R4, 2:42",4.0,5,5:00,islam_makhachev,12,15,4:01,32,68,0,2,2,46,85,0,4,7,69,108,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,8,17,1:22,17,71,0,11,13,36,101,0,0,2,55,122,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
06:36:13,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),in,R,U Dec,"R4, 1:31",4.0,5,5:00,islam_makhachev,12,15,5:15,32,68,0,2,2,46,85,0,4,7,72,111,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,8,17,1:22,17,71,0,11,13,36,101,0,0,2,72,140,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
06:36:31,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),in,R,U Dec,"R4, 1:31",4.0,5,5:00,islam_makhachev,12,15,5:15,32,68,0,2,2,46,85,0,4,7,72,111,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,8,17,1:22,17,71,0,11,13,36,101,0,0,2,72,140,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
06:36:50,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),in,R,U Dec,"R4, 0:58",4.0,5,5:00,islam_makhachev,12,15,5:58,32,68,0,2,2,46,85,0,4,7,75,116,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,8,17,1:22,17,71,0,11,13,36,101,0,0,2,79,148,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
06:37:09,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),in,R,U Dec,"R4, 0:58",4.0,5,5:00,islam_makhachev,12,15,5:58,32,68,0,2,2,46,85,0,4,7,75,116,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,8,17,1:22,17,71,0,11,13,36,101,0,0,2,79,148,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
06:37:27,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),in,R,U Dec,"R4, 0:24",4.0,5,5:00,islam_makhachev,12,15,6:25,32,68,0,2,2,46,85,0,4,7,78,119,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,8,17,1:22,17,71,0,11,13,36,101,0,0,2,84,153,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
06:37:47,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),in,R,U Dec,"R4, 0:24",4.0,5,5:00,islam_makhachev,12,15,6:25,32,68,0,2,2,46,85,0,4,7,78,119,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,8,17,1:22,17,71,0,11,13,36,101,0,0,2,84,153,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
06:38:06,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),in,R,U Dec,End R4,4.0,5,5:00,islam_makhachev,12,15,7:01,32,68,0,2,2,46,85,0,4,7,88,130,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,8,17,1:22,17,71,0,11,13,36,101,0,0,2,100,174,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
06:38:25,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),in,R,U Dec,End R4,4.0,5,5:00,islam_makhachev,12,15,7:01,32,68,0,2,2,46,85,0,4,7,88,130,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,8,17,1:22,17,71,0,11,13,36,101,0,0,2,100,174,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
06:38:43,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),in,R,U Dec,End R4,4.0,5,5:00,islam_makhachev,12,15,7:01,32,68,0,2,2,46,85,0,4,7,88,130,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,8,17,1:22,17,71,0,11,13,36,101,0,0,2,100,174,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
06:39:02,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),in,R,U Dec,End R4,4.0,5,5:00,islam_makhachev,12,15,7:01,32,68,0,2,2,46,85,0,4,7,88,130,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,8,17,1:22,17,71,0,11,13,36,101,0,0,2,100,174,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
06:39:21,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),in,R,U Dec,"R5, 4:47",5.0,5,5:00,islam_makhachev,12,15,7:01,32,68,0,2,2,46,85,0,4,7,88,130,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,8,17,1:22,17,71,0,11,13,36,101,0,0,2,100,174,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
06:39:40,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),in,R,U Dec,"R5, 4:18",5.0,5,5:00,islam_makhachev,12,15,7:01,33,69,0,2,2,47,86,0,4,7,89,131,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,8,17,1:22,17,71,0,12,14,37,102,0,0,2,101,175,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
06:39:59,401498612,UFC 284: Makhachev vs. Volkanovski,2023-02-11,"Perth, Australia",Islam Makhachev vs. Alexander Volkanovski,Lightweight,5 Rnd (5-5-5-5-5),in,R,U Dec,"R5, 4:18",5.0,5,5:00,islam_makhachev,12,15,7:01,33,69,0,2,2,47,86,0,4,7,89,131,"5' 10""","70.5""",72.16%,2,Southpaw,1,65.85%,3,155 lbs,10/27/1991,alexander_volkanovski,8,17,1:22,17,71,0,12,14,37,102,0,0,2,101,175,"5' 6""","71.5""",58.60%,6,Orthodox,0,36.51%,1,154 lbs,9/29/1988
